,Word,Pronunciation
5801,brig,['bɹɪɡ']
5802,brigade,['bɹəɡeɪd']
5803,brigade,['bɹɪɡeɪd']
5804,brigades,['bɹɪɡeɪdz']
5805,brigadier,['bɹɪɡədɪɹ']
5806,bright,['bɹaɪt']
5807,brighten,['bɹaɪtən']
5808,brightened,['bɹaɪtənd']
5809,brightening,['bɹaɪtənɪŋ']
5810,brightening,['bɹaɪtnɪŋ']
5811,brightens,['bɹaɪtənz']
5812,brighter,"['bɹaɪtɝ', 'bɹaɪtɚ']"
5813,brightest,['bɹaɪtəst']
5814,brightly,['bɹaɪtli']
5815,brightness,['bɹaɪtnəs']
5816,brill,['bɹɪl']
5817,brilliance,['bɹɪljəns']
5818,brilliant,['bɹɪljənt']
5819,brilliantly,['bɹɪljəntli']
5820,brim,['bɹɪm']
5821,brimmer,"['bɹɪmɝ', 'bɹɪmɚ']"
5822,brimming,['bɹɪmɪŋ']
5823,brimstone,['bɹɪmstoʊn']
5824,brin,['bɹɪn']
5825,brindle,['bɹɪndəl']
5826,brine,['bɹaɪn']
5827,bring,['bɹɪŋ']
5828,bringing,['bɹɪŋɪŋ']
5829,brings,['bɹɪŋz']
5830,brining,['bɹaɪnɪŋ']
5831,brink,['bɹɪŋk']
5832,brinks,['bɹɪŋks']
5833,brinksmanship,['bɹɪŋksmənʃɪp']
5834,brio,['bɹaɪoʊ']
5835,brioche,['bɹioʊʃ']
5836,brioche,"['bɹiɑʃ', 'bɹiɒʃ']"
5837,brisbane,['bɹɪzbeɪn']
5838,brisk,['bɹɪsk']
5839,brisket,['bɹɪskət']
5840,briskly,['bɹɪskli']
5841,brisky,['bɹɪski']
5842,bristle,['bɹɪsəl']
5843,bristled,['bɹɪsəld']
5844,bristles,['bɹɪsəlz']
5845,bristling,['bɹɪsəlɪŋ']
5846,bristling,['bɹɪslɪŋ']
5847,bristol,['bɹɪstəl']
5848,brit,['bɹɪt']
5849,britain,['bɹɪtən']
5850,britannia,['bɹɪtæniə']
5851,britannica,['bɹɪtænɪkə']
5852,britches,['bɹɪtʃəz']
5853,brite,['bɹaɪt']
5854,british,['bɹɪtɪʃ']
5855,briton,['bɹɪtən']
5856,britons,['bɹɪtənz']
5857,brits,['bɹɪts']
5858,britt,['bɹɪt']
5859,britten,['bɹɪtən']
5860,brittle,['bɹɪtəl']
5861,bro,['bɹoʊ']
5862,broach,['bɹoʊtʃ']
5863,broached,['bɹoʊtʃt']
5864,broaches,['bɹoʊtʃɪz']
5865,broaching,['bɹoʊtʃɪŋ']
5866,broad,['bɹɔd']
5867,broadband,['bɹɔdbænd']
5868,broadcast,['bɹɔdkæst']
5869,broadcaster,"['bɹɔdkæstɝ', 'bɹɔdkæstɚ']"
5870,broadcasters,"['bɹɔdkæstɝz', 'bɹɔdkæstɚz']"
5871,broadcasting,['bɹɔdkæstɪŋ']
5872,broadcasts,['bɹɔdkæsts']
5873,broaden,['bɹɔdən']
5874,broadened,['bɹɔdənd']
5875,broadening,['bɹɔdənɪŋ']
5876,broadening,['bɹɔdnɪŋ']
5877,broadens,['bɹɔdənz']
5878,broader,"['bɹɔdɝ', 'bɹɔdɚ']"
5879,broadest,['bɹɔdɪst']
5880,broadly,['bɹɔdli']
5881,broadside,['bɹɔdsaɪd']
5882,broadsided,['bɹɔdsaɪdɪd']
5883,broadsword,['bɹɔdsɔɹd']
5884,broadway,['bɹɔdweɪ']
5885,brobdingnagian,['bɹɔbdɪɡnæɡiən']
5886,brocade,['bɹoʊkeɪd']
5887,brocades,['bɹoʊkeɪdz']
5888,broccoli,"['bɹɑkəli', 'bɹɒkəli']"
5889,broccoli,"['bɹɑkli', 'bɹɒkli']"
5890,brochure,['bɹoʊʃʊɹ']
5891,brochures,['bɹoʊʃʊɹz']
5892,brock,"['bɹɑk', 'bɹɒk']"
5893,brod,"['bɹɑd', 'bɹɒd']"
5894,brodie,['bɹoʊti']
5895,brogan,['bɹoʊɡən']
5896,broil,['bɹɔɪl']
5897,broiled,['bɹɔɪld']
5898,broiler,"['bɹɔɪlɝ', 'bɹɔɪlɚ']"
5899,broiling,['bɹɔɪlɪŋ']
5900,broke,['bɹoʊk']
5901,broken,['bɹoʊkən']
5902,broker,"['bɹoʊkɝ', 'bɹoʊkɚ']"
5903,brokerage,"['bɹoʊkɝɪdʒ', 'bɹoʊkɚɪdʒ']"
5904,brokerage,['bɹoʊkɹɪdʒ']
5905,brokerages,"['bɹoʊkɝɪdʒɪz', 'bɹoʊkɚɪdʒɪz']"
5906,brokerages,['bɹoʊkɹɪdʒɪz']
5907,brokered,"['bɹoʊkɝd', 'bɹoʊkɚd']"
5908,brokering,"['bɹoʊkɝɪŋ', 'bɹoʊkɚɪŋ']"
5909,brokers,"['bɹoʊkɝz', 'bɹoʊkɚz']"
5910,brolly,"['bɹɑli', 'bɹɒli']"
5911,bromide,['bɹoʊmaɪd']
5912,bromides,['bɹoʊmaɪdz']
5913,bromine,['bɹoʊmin']
5914,bronc,"['bɹɑŋk', 'bɹɒŋk']"
5915,bronchial,"['bɹɑntʃiəl', 'bɹɒntʃiəl']"
5916,bronchitis,"['bɹɑŋkaɪtəs', 'bɹɒŋkaɪtəs']"
5917,bronco,"['bɹɑŋkoʊ', 'bɹɒŋkoʊ']"
5918,broncos,"['bɹɑŋkoʊz', 'bɹɒŋkoʊz']"
5919,brontosaurus,['bɹɔntəsɔɹəs']
5920,brontosaurus,['bɹɔnəsɔɹəs']
5921,bronx,"['bɹɑŋks', 'bɹɒŋks']"
5922,bronze,"['bɹɑnz', 'bɹɒnz']"
5923,bronzed,"['bɹɑnzd', 'bɹɒnzd']"
5924,bronzes,"['bɹɑnzəz', 'bɹɒnzəz']"
5925,bronzes,"['bɹɑnzɪz', 'bɹɒnzɪz']"
5926,brooch,['bɹutʃ']
5927,brooch,['bɹoʊtʃ']
5928,brood,['bɹud']
5929,brooded,['bɹudɪd']
5930,brooding,['bɹudɪŋ']
5931,broody,['bɹudi']
5932,brook,['bɹʊk']
5933,brooking,['bɹʊkɪŋ']
5934,brooklyn,['bɹʊklən']
5935,brooklyn,['bɹʊklɪn']
5936,brooks,['bɹʊks']
5937,broom,['bɹum']
5938,brooms,['bɹumz']
5939,broomstick,['bɹumstɪk']
5940,broomsticks,['bɹumstɪks']
5941,broth,['bɹɔθ']
5942,brothel,"['bɹɑθəl', 'bɹɒθəl']"
5943,brothels,"['bɹɑθəlz', 'bɹɒθəlz']"
5944,brother,"['bɹʌðɝ', 'bɹʌðɚ']"
5945,brotherhood,"['bɹʌðɝhʊd', 'bɹʌðɚhʊd']"
5946,brotherly,"['bɹʌðɝli', 'bɹʌðɚli']"
5947,brothers,"['bɹʌðɝz', 'bɹʌðɚz']"
5948,broths,['bɹɔθs']
5949,brough,['bɹaʊ']
5950,brougham,['bɹuɡəm']
5951,brought,['bɹɔt']
5952,brouhaha,"['bɹuhɑhɑ', 'bɹuhɑhɒ', 'bɹuhɒhɑ', 'bɹuhɒhɒ']"
5953,brow,['bɹaʊ']
5954,browbeat,['bɹaʊbit']
5955,brown,['bɹaʊn']
5956,browned,['bɹaʊnd']
5957,browner,"['bɹaʊnɝ', 'bɹaʊnɚ']"
5958,brownie,['bɹaʊni']
5959,brownies,['bɹaʊniz']
5960,browning,['bɹaʊnɪŋ']
5961,brownish,['bɹaʊnɪʃ']
5962,brownout,['bɹaʊnaʊt']
5963,brownouts,['bɹaʊnaʊts']
5964,browns,['bɹaʊnz']
5965,brownstone,['bɹaʊnstoʊn']
5966,brows,['bɹaʊz']
5967,browse,['bɹaʊz']
5968,browser,"['bɹaʊzɝ', 'bɹaʊzɚ']"
5969,browsers,"['bɹaʊzɝz', 'bɹaʊzɚz']"
5970,browsing,['bɹaʊzɪŋ']
5971,bruce,['bɹus']
5972,bruin,['bɹuɪn']
5973,bruins,['bɹuɪnz']
5974,bruise,['bɹuz']
5975,bruised,['bɹuzd']
5976,bruises,['bɹuzəz']
5977,bruises,['bɹuzɪz']
5978,bruising,['bɹuzɪŋ']
5979,brunch,['bɹʌntʃ']
5980,brunches,['bɹʌntʃɪz']
5981,brunet,['bɹunɛt']
5982,brunette,['bɹunɛt']
5983,brunettes,['bɹunɛts']
5984,brunswick,['bɹʌnzwɪk']
5985,brunt,['bɹʌnt']
5986,brush,['bɹʌʃ']
5987,brushed,['bɹʌʃt']
5988,brushes,['bɹʌʃɪz']
5989,brushfire,['bɹʌʃfaɪɹ']
5990,brushing,['bɹʌʃɪŋ']
5991,brushwork,"['bɹʌʃwɝk', 'bɹʌʃwɚk']"
5992,brusque,['bɹʌsk']
5993,brussel,['bɹʌsəl']
5994,brussels,['bɹʌsəlz']
5995,brut,['bɹut']
5996,brutal,['bɹutəl']
5997,brutalities,['bɹutælətiz']
5998,brutality,['bɹutæləti']
5999,brutality,['bɹutælɪti']
6000,brutalize,['bɹutəlaɪz']
6001,brutalized,['bɹutəlaɪzd']
6002,brutalizes,['bɹutəlaɪzɪz']
6003,brutalizing,['bɹutəlaɪzɪŋ']
6004,brutally,['bɹutəli']
6005,brute,['bɹut']
6006,brutish,['bɹutɪʃ']
6007,brutus,['bɹutəs']
6008,bryan,['bɹaɪən']
6009,bt,['biti']
6010,bub,['bʌb']
6011,bubba,['bʌbə']
6012,bubble,['bʌbəl']
6013,bubbled,['bʌbəld']
6014,bubbles,['bʌbəlz']
6015,bubbling,['bʌbəlɪŋ']
6016,bubbling,['bʌblɪŋ']
6017,bubbly,['bʌbli']
6018,bubbly,['bʌbəli']
6019,bubonic,"['bjubɑnɪk', 'bjubɒnɪk']"
6020,buccal,['bjukəl']
6021,buccaneer,['bəkəniɹ']
6022,buccaneers,['bəkəniɹz']
6023,buchanan,['bjukænən']
6024,bucharest,['bukəɹɛst']
6025,buck,['bʌk']
6026,bucked,['bʌkt']
6027,bucket,['bʌkɪt']
6028,buckets,['bʌkəts']
6029,buckeye,['bʌkaɪ']
6030,buckeyes,['bʌkaɪz']
6031,buckhorn,['bʌkhɔɹn']
6032,bucking,['bʌkɪŋ']
6033,buckland,['bʌklənd']
6034,buckle,['bʌkəl']
6035,buckled,['bʌkəld']
6036,buckler,"['bʌkəlɝ', 'bʌkəlɚ']"
6037,buckler,"['bʌklɝ', 'bʌklɚ']"
6038,buckles,['bʌkəlz']
6039,buckling,['bʌklɪŋ']
6040,bucko,['bʌkoʊ']
6041,bucks,['bʌks']
6042,buckshot,"['bʌkʃɑt', 'bʌkʃɒt']"
6043,buckskin,['bʌkskɪn']
6044,buckskins,['bʌkskɪnz']
6045,buckwheat,['bʌkwit']
6046,bucky,['bʌki']
6047,bucolic,"['bjukɑlɪk', 'bjukɒlɪk']"
6048,bud,['bʌd']
6049,budapest,['budəpɛst']
6050,budapest,['budəpɛʃt']
6051,buddha,['budə']
6052,buddhism,['budɪzəm']
6053,buddhist,['budəst']
6054,buddhists,['budəsts']
6055,buddie,['bʌdi']
6056,buddies,['bʌdiz']
6057,budding,['bʌdɪŋ']
6058,buddy,['bʌdi']
6059,budge,['bʌdʒ']
6060,budged,['bʌdʒd']
6061,budget,['bʌdʒɪt']
6062,budgetary,['bʌdʒɪtɛɹi']
6063,budgeted,['bʌdʒɪtəd']
6064,budgeted,['bʌdʒɪtɪd']
6065,budgeting,['bʌdʒɪtɪŋ']
6066,budgets,['bʌdʒɪts']
6067,budging,['bʌdʒɪŋ']
6068,buds,['bʌdz']
6069,bueno,['bweɪnoʊ']
6070,buenos,['bweɪnoʊs']
6071,buenos,['bweɪnəs']
6072,buff,['bʌf']
6073,buffalo,['bʌfəloʊ']
6074,buffalos,['bʌfəloʊz']
6075,buffer,"['bʌfɝ', 'bʌfɚ']"
6076,buffered,"['bʌfɝd', 'bʌfɚd']"
6077,buffering,"['bʌfɝɪŋ', 'bʌfɚɪŋ']"
6078,buffers,"['bʌfɝz', 'bʌfɚz']"
6079,buffet,['bʌfət']
6080,buffet,['bəfeɪ']
6081,buffeted,['bəfeɪd']
6082,buffeted,['bʌfɪtɪd']
6083,buffeting,['bəfeɪɪŋ']
6084,buffeting,['bʌfətɪŋ']
6085,buffets,['bʌfəts']
6086,buffets,['bəfeɪz']
6087,buffo,['bufoʊ']
6088,buffoon,['bəfun']
6089,buffs,['bʌfs']
6090,buffy,['bʌfi']
6091,bug,['bʌɡ']
6092,bugaboo,['bʌɡəbu']
6093,bugged,['bʌɡd']
6094,bugger,"['bʌɡɝ', 'bʌɡɚ']"
6095,buggers,"['bʌɡɝz', 'bʌɡɚz']"
6096,buggies,['bʌɡiz']
6097,bugging,['bʌɡɪŋ']
6098,buggy,['bʌɡi']
6099,bugle,['bjuɡəl']
6100,bugles,['bjuɡəlz']
6101,bugling,['bjuɡəlɪŋ']
6102,bugling,['bjuɡlɪŋ']
6103,bugs,['bʌɡz']
6104,buick,['bjuɪk']
6105,buicks,['bjuɪks']
6106,build,['bɪld']
6107,builder,"['bɪldɝ', 'bɪldɚ']"
6108,builders,"['bɪldɝz', 'bɪldɚz']"
6109,building,['bɪldɪŋ']
6110,buildings,['bɪldɪŋz']
6111,builds,['bɪldz']
6112,buildup,['bɪldəp']
6113,buildups,['bɪldəps']
6114,built,['bɪlt']
6115,bulb,['bʌlb']
6116,bulbous,['bʌlbəs']
6117,bulbs,['bʌlbz']
6118,bulgaria,['bəlɡɛɹiə']
6119,bulgarian,['bəlɡɛɹiən']
6120,bulgarians,['bəlɡɛɹiənz']
6121,bulge,['bʌldʒ']
6122,bulged,['bʌldʒd']
6123,bulger,"['bʌlɡɝ', 'bʌlɡɚ']"
6124,bulges,['bʌldʒɪz']
6125,bulging,['bʌldʒɪŋ']
6126,bulimia,['bjulɪmiə']
6127,bulimic,['bjulɪmɪk']
6128,bulimic,['bulɪmɪk']
6129,bulk,['bʌlk']
6130,bulkhead,['bʌlkhɛd']
6131,bulkheads,['bʌlkhɛdz']
6132,bulkier,"['bʌlkiɝ', 'bʌlkiɚ']"
6133,bulky,['bʌlki']
6134,bull,['bʊl']
6135,bulla,['bʊlə']
6136,bulldog,['bʊldɔɡ']
6137,bulldogs,['bʊldɔɡz']
6138,bulldoze,['bʊldoʊz']
6139,bulldozed,['bʊldoʊzd']
6140,bulldozer,"['bʊldoʊzɝ', 'bʊldoʊzɚ']"
6141,bulldozers,"['bʊldoʊzɝz', 'bʊldoʊzɚz']"
6142,bulldozes,['bʊldoʊzɪz']
6143,bulldozing,['bʊldoʊzɪŋ']
6144,buller,"['bʊlɝ', 'bʊlɚ']"
6145,bullet,['bʊlət']
6146,bulletin,['bʊlɪtən']
6147,bulletins,['bʊlətənz']
6148,bulletproof,['bʊlətpɹuf']
6149,bullets,['bʊləts']
6150,bullfight,['bʊlfaɪt']
6151,bullfighter,"['bʊlfaɪtɝ', 'bʊlfaɪtɚ']"
6152,bullfighting,['bʊlfaɪtɪŋ']
6153,bullfights,['bʊlfaɪtz']
6154,bullfrog,['bʊlfɹɔɡ']
6155,bullfrogs,['bʊlfɹɔɡz']
6156,bullhead,['bʊlhɛd']
6157,bullheads,['bʊlhɛdz']
6158,bullhorn,['bʊlhɔɹn']
6159,bullhorns,['bʊlhɔɹnz']
6160,bullied,['bʊlid']
6161,bullies,['bʊliz']
6162,bullion,['bʊljən']
6163,bullish,['bʊlɪʃ']
6164,bullock,['bʊlək']
6165,bullocks,['bʊləks']
6166,bullpen,['bʊlpɛn']
6167,bulls,['bʊlz']
6168,bullseye,['bulzaɪ']
6169,bullshit,['bʊlʃɪt']
6170,bullshitter,"['bʊlʃɪtɝ', 'bʊlʃɪtɚ']"
6171,bullshitting,['bʊlʃɪtɪŋ']
6172,bully,['bʊli']
6173,bullying,['bʊliɪŋ']
6174,bulwark,"['bʊlwɝk', 'bʊlwɚk']"
6175,bum,['bʌm']
6176,bumble,['bʌmbəl']
6177,bumblebee,['bʌmbəlbi']
6178,bumblebees,['bʌmbəlbiz']
6179,bumbling,['bʌmbəlɪŋ']
6180,bumbling,['bʌmblɪŋ']
6181,bummed,['bʌmd']
6182,bummer,"['bʌmɝ', 'bʌmɚ']"
6183,bump,['bʌmp']
6184,bumped,['bʌmpt']
6185,bumper,"['bʌmpɝ', 'bʌmpɚ']"
6186,bumpers,"['bʌmpɝz', 'bʌmpɚz']"
6187,bumping,['bʌmpɪŋ']
6188,bumpkin,['bʌmpkɪn']
6189,bumps,['bʌmps']
6190,bumpy,['bʌmpi']
6191,bums,['bʌmz']
6192,bun,['bʌn']
6193,bunce,['bʌns']
6194,bunch,['bʌntʃ']
6195,bunched,['bʌntʃt']
6196,bunches,['bʌntʃəz']
6197,bunches,['bʌntʃɪz']
6198,bunching,['bʌntʃɪŋ']
6199,bunchy,['bʌntʃi']
6200,bund,['bʌnd']
6201,bundle,['bʌndəl']
6202,bundled,['bʌndəld']
6203,bundles,['bʌndəlz']
6204,bundling,['bʌndəlɪŋ']
6205,bundling,['bʌndlɪŋ']
6206,bundy,['bʌndi']
6207,bung,['bʌŋ']
6208,bungalow,['bʌŋɡəloʊ']
6209,bungalows,['bʌŋɡəloʊz']
6210,bungee,['bʌndʒi']
6211,bungled,['bʌŋɡəld']
6212,bungler,"['bʌŋɡlɝ', 'bʌŋɡlɚ']"
6213,bunglers,"['bʌŋɡlɝz', 'bʌŋɡlɚz']"
6214,bungling,['bʌŋɡəlɪŋ']
6215,bungling,['bʌŋɡlɪŋ']
6216,bunk,['bʌŋk']
6217,bunker,"['bʌŋkɝ', 'bʌŋkɚ']"
6218,bunkers,"['bʌŋkɝz', 'bʌŋkɚz']"
6219,bunks,['bʌŋks']
6220,bunnies,['bʌniz']
6221,bunning,['bʌnɪŋ']
6222,bunny,['bʌni']
6223,buns,['bʌnz']
6224,bunt,['bʌnt']
6225,bunting,['bʌntɪŋ']
6226,bunton,['bʌntən']
6227,bunyan,['bʌnjən']
6228,buoy,['bui']
6229,buoyancy,['bɔɪənsi']
6230,buoyant,['bɔɪənt']
6231,buoyed,['buid']
6232,buoys,['buiz']
6233,bur,"['bɝ', 'bɚ']"
6234,burbank,"['bɝbæŋk', 'bɚbæŋk']"
6235,burble,"['bɝbəl', 'bɚbəl']"
6236,burbled,"['bɝbəld', 'bɚbəld']"
6237,burbles,"['bɝbəlz', 'bɚbəlz']"
6238,burbling,"['bɝblɪŋ', 'bɚblɪŋ']"
6239,burden,"['bɝdən', 'bɚdən']"
6240,burdened,"['bɝdənd', 'bɚdənd']"
6241,burdens,"['bɝdənz', 'bɚdənz']"
6242,burdensome,"['bɝdənsəm', 'bɚdənsəm']"
6243,burdon,"['bɝdən', 'bɚdən']"
6244,bureau,['bjʊɹoʊ']
6245,bureaucracies,"['bjʊɹɑkɹəsiz', 'bjʊɹɒkɹəsiz']"
6246,bureaucracy,"['bjʊɹɑkɹəsi', 'bjʊɹɒkɹəsi']"
6247,bureaucrat,['bjʊɹəkɹæt']
6248,bureaucrat,['bjʊɹoʊkɹæt']
6249,bureaucratic,['bjʊɹəkɹætɪk']
6250,bureaucrats,['bjʊɹəkɹæts']
6251,bureaucrats,['bjʊɹoʊkɹæts']
6252,bureaus,['bjʊɹoʊz']
6253,burg,"['bɝɡ', 'bɚɡ']"
6254,burgeoning,"['bɝdʒənɪŋ', 'bɚdʒənɪŋ']"
6255,burger,"['bɝɡɝ', 'bɝɡɚ', 'bɚɡɝ', 'bɚɡɚ']"
6256,burgers,"['bɝɡɝz', 'bɝɡɚz', 'bɚɡɝz', 'bɚɡɚz']"
6257,burgess,"['bɝdʒəs', 'bɚdʒəs']"
6258,burgher,"['bɝɡɝ', 'bɝɡɚ', 'bɚɡɝ', 'bɚɡɚ']"
6259,burglar,"['bɝɡlɝ', 'bɝɡlɚ', 'bɚɡlɝ', 'bɚɡlɚ']"
6260,burglaries,"['bɝɡlɝiz', 'bɝɡlɚiz', 'bɚɡlɝiz', 'bɚɡlɚiz']"
6261,burglarize,"['bɝɡlɝaɪz', 'bɝɡlɚaɪz', 'bɚɡlɝaɪz', 'bɚɡlɚaɪz']"
6262,burglarized,"['bɝɡlɝaɪzd', 'bɝɡlɚaɪzd', 'bɚɡlɝaɪzd', 'bɚɡlɚaɪzd']"
6263,burglars,"['bɝɡlɝz', 'bɝɡlɚz', 'bɚɡlɝz', 'bɚɡlɚz']"
6264,burglary,"['bɝɡlɝi', 'bɝɡlɚi', 'bɚɡlɝi', 'bɚɡlɚi']"
6265,burgling,"['bɝɡlɪŋ', 'bɚɡlɪŋ']"
6266,burgomaster,"['bɝɡəmæstɝ', 'bɝɡəmæstɚ', 'bɚɡəmæstɝ', 'bɚɡəmæstɚ']"
6267,burgundian,"['bɝɡʌndiən', 'bɚɡʌndiən']"
6268,burgundy,"['bɝɡəndi', 'bɚɡəndi']"
6269,buri,['bʊɹi']
6270,burial,['bɛɹiəl']
6271,burials,['bɛɹiəlz']
6272,burian,['bjʊɹiən']
6273,buried,['bɛɹid']
6274,buries,['bɛɹiz']
6275,burk,"['bɝk', 'bɚk']"
6276,burke,"['bɝk', 'bɚk']"
6277,burkes,"['bɝks', 'bɚks']"
6278,burks,"['bɝks', 'bɚks']"
6279,burl,"['bɝl', 'bɚl']"
6280,burlap,"['bɝlæp', 'bɚlæp']"
6281,burlesque,"['bɝlɛsk', 'bɚlɛsk']"
6282,burley,"['bɝli', 'bɚli']"
6283,burly,"['bɝli', 'bɚli']"
6284,burma,"['bɝmə', 'bɚmə']"
6285,burmese,"['bɝmiz', 'bɚmiz']"
6286,burn,"['bɝn', 'bɚn']"
6287,burned,"['bɝnd', 'bɚnd']"
6288,burner,"['bɝnɝ', 'bɝnɚ', 'bɚnɝ', 'bɚnɚ']"
6289,burners,"['bɝnɝz', 'bɝnɚz', 'bɚnɝz', 'bɚnɚz']"
6290,burning,"['bɝnɪŋ', 'bɚnɪŋ']"
6291,burnings,"['bɝnɪŋz', 'bɚnɪŋz']"
6292,burnished,"['bɝnɪʃt', 'bɚnɪʃt']"
6293,burnout,"['bɝnaʊt', 'bɚnaʊt']"
6294,burns,"['bɝnz', 'bɚnz']"
6295,burnside,"['bɝnsaɪd', 'bɚnsaɪd']"
6296,burnt,"['bɝnt', 'bɚnt']"
6297,burp,"['bɝp', 'bɚp']"
6298,burping,"['bɝpɪŋ', 'bɚpɪŋ']"
6299,burr,"['bɝ', 'bɚ']"
6300,burrito,"['bɝitoʊ', 'bɚitoʊ']"
6301,burritos,"['bɝitoʊs', 'bɚitoʊs']"
6302,burro,"['bɝoʊ', 'bɚoʊ']"
6303,burros,"['bɝoʊz', 'bɚoʊz']"
6304,burroughs,['bʌɹoʊz']
6305,burroughs,"['bɝoʊz', 'bɚoʊz']"
6306,burrow,"['bɝoʊ', 'bɚoʊ']"
6307,burrower,"['bɝoʊɝ', 'bɝoʊɚ', 'bɚoʊɝ', 'bɚoʊɚ']"
6308,burrowing,"['bɝoʊɪŋ', 'bɚoʊɪŋ']"
6309,burrows,"['bɝoʊz', 'bɚoʊz']"
6310,burry,"['bɝi', 'bɚi']"
6311,burse,"['bɝs', 'bɚs']"
6312,burst,"['bɝst', 'bɚst']"
6313,bursting,"['bɝstɪŋ', 'bɚstɪŋ']"
6314,bursts,"['bɝsts', 'bɚsts']"
6315,burt,"['bɝt', 'bɚt']"
6316,burton,"['bɝtən', 'bɚtən']"
6317,burundi,"['bɝʌndi', 'bɚʌndi']"
6318,bury,['bɛɹi']
6319,burying,['bɛɹiɪŋ']
6320,bus,['bʌs']
6321,busboy,['bʌsbɔɪ']
6322,busboys,['bʌsbɔɪz']
6323,busby,['bʌzbi']
6324,bused,['bʌst']
6325,buses,['bʌsɪz']
6326,bush,['bʊʃ']
6327,bushel,['bʊʃəl']
6328,bushels,['bʊʃəlz']
6329,busher,"['bʊʃɝ', 'bʊʃɚ']"
6330,bushes,['bʊʃəz']
6331,bushings,['bʊʃɪŋz']
6332,bushman,['bʊʃmən']
6333,bushmen,['bʊʃmɛn']
6334,bushwhack,['bʊʃwæk']
6335,bushwhacked,['bʊʃwækt']
6336,bushwhacking,['bʊʃwækɪŋ']
6337,bushy,['bʊʃi']
6338,busied,['bɪzid']
6339,busier,"['bɪziɝ', 'bɪziɚ']"
6340,busiest,['bɪziəst']
6341,busily,['bɪzəli']
6342,business,['bɪznəs']
6343,business,['bɪznɪs']
6344,businesses,['bɪznəsəz']
6345,businesses,['bɪznɪsɪz']
6346,businesslike,['bɪznɪslaɪk']
6347,businessman,['bɪznəsmæn']
6348,businessman,['bɪznɪsmæn']
6349,businessmen,['bɪznɪsmɛn']
6350,businessperson,"['bɪznəspɝsən', 'bɪznəspɚsən']"
6351,businesswoman,['bɪznɪswʊmən']
6352,businesswomen,['bɪznəswoʊmən']
6353,busing,['bʌsɪŋ']
6354,busload,['bəsloʊd']
6355,busloads,['bəsloʊdz']
6356,buss,['bʌs']
6357,bussed,['bʌst']
6358,busses,['bʌsəz']
6359,bussing,['bʌsɪŋ']
6360,bust,['bʌst']
6361,bustard,"['bʌstɝd', 'bʌstɚd']"
6362,busted,['bʌstɪd']
6363,buster,"['bʌstɝ', 'bʌstɚ']"
6364,busters,"['bʌstɝz', 'bʌstɚz']"
6365,bustier,"['bʌstjɝ', 'bʌstjɚ']"
6366,busting,['bʌstɪŋ']
6367,bustle,['bʌsəl']
6368,bustling,['bʌsəlɪŋ']
6369,bustling,['bʌslɪŋ']
6370,busto,['bʌstoʊ']
6371,busts,['bʌsts']
6372,busty,['bʌsti']
6373,busy,['bɪzi']
6374,but,['bʌt']
6375,butane,['bjuteɪn']
6376,butane,['bjuteɪn']
6377,butch,['bʊtʃ']
6378,butcher,"['bʊtʃɝ', 'bʊtʃɚ']"
6379,butchered,"['bʊtʃɝd', 'bʊtʃɚd']"
6380,butchering,"['bʊtʃɝɪŋ', 'bʊtʃɚɪŋ']"
6381,butchers,"['bʊtʃɝz', 'bʊtʃɚz']"
6382,butchery,"['bʊtʃɝi', 'bʊtʃɚi']"
6383,butler,"['bʌtlɝ', 'bʌtlɚ']"
6384,butlers,"['bʌtlɝz', 'bʌtlɚz']"
6385,buts,['bʌts']
6386,butt,['bʌt']
6387,butte,['bjut']
6388,butter,"['bʌtɝ', 'bʌtɚ']"
6389,butterball,"['bʌtɝbɔl', 'bʌtɚbɔl']"
6390,butterballs,"['bʌtɝbɔlz', 'bʌtɚbɔlz']"
6391,buttercup,"['bʌtɝkəp', 'bʌtɚkəp']"
6392,buttercups,"['bʌtɝkəps', 'bʌtɚkəps']"
6393,buttered,"['bʌtɝd', 'bʌtɚd']"
6394,butterfat,"['bʌtɝfæt', 'bʌtɚfæt']"
6395,butterflies,"['bʌtɝflaɪz', 'bʌtɚflaɪz']"
6396,butterfly,"['bʌtɝflaɪ', 'bʌtɚflaɪ']"
6397,buttering,"['bʌtɝɪŋ', 'bʌtɚɪŋ']"
6398,buttermilk,"['bʌtɝmɪlk', 'bʌtɚmɪlk']"
6399,butters,"['bʌtɝz', 'bʌtɚz']"
6400,butterscotch,"['bʌtɝskɑtʃ', 'bʌtɝskɒtʃ', 'bʌtɚskɑtʃ', 'bʌtɚskɒtʃ']"
6401,buttery,"['bʌtɝi', 'bʌtɚi']"
6402,butting,['bʌtɪŋ']
6403,buttock,['bʌtək']
6404,buttocks,['bʌtəks']
6405,button,['bʌtən']
6406,buttoned,['bʌtənd']
6407,buttonhole,['bʌtənhoʊl']
6408,buttonholed,['bʌtənhoʊld']
6409,buttonholes,['bʌtənhoʊlz']
6410,buttons,['bʌtənz']
6411,buttress,['bʌtɹəs']
6412,buttressed,['bʌtɹəst']
6413,buttresses,['bʌtɹəsəz']
6414,buttresses,['bʌtɹəsɪz']
6415,buttressing,['bʌtɹəsɪŋ']
6416,butts,['bʌts']
6417,buxom,['bʌksəm']
6418,buy,['baɪ']
6419,buyer,"['baɪɝ', 'baɪɚ']"
