Word,Pronunciation
extreme, ɪkˈstriːm ɪkˈstriːm ɪkˈstriːm ɪkˈstriːm ɪkˈstrim ɪkˈstrim ɪkˈstrim
extremely, ɪkˈstriːmli ɪkˈstrim·li
extremism, ɪkˈstriːmɪzəm
extremist, ɪkˈstriːmɪst ɪkˈstri·mɪst
extremities, ɪkˈstrem·ɪ·t̬iz
extremity, ɪkˈstremət̬i
extricate, ˈekstrɪkeɪt ˈek·strɪˌkeɪt
extrication, ˌekstrəˈkeɪʃən ˌekstrəˈkeɪʃən
extrovert, ˈekstrəvɝːt
extrusion, ɪkˈstruːʒən ɪkˈstruːʒən
exuberance, ɪɡˈzuːbɚəns ɪɡˈzuːbɚəns
exuberant, ɪɡˈzuːbɚənt ɪɡˈzuːbɚənt ɪɡˈzu·bər·ənt
exude," ɪɡˈzuːd ɪɡˈzuːd ɪɡˈzud, ɪkˈsud ɪɡˈzud, ɪkˈsud"
exultant, ɪɡˈzʌltənt
eye, aɪ aɪ aɪ ɑɪ ɑɪ
eyeball, ˈaɪbɑːl ˈɑɪˌbɔl
eyebrow, ˈaɪbraʊ ˈɑɪˌbrɑʊ
eyeglasses, ˈaɪˌɡlæsɪz ˈɑɪˌɡlæs·əz
eyeing, ˈaɪɪŋ
eyelash, ˈaɪlæʃ ˈɑɪˌlæʃ
eyelid, ˈaɪlɪd ˈɑɪˌlɪd
eyeliner, ˈaɪˌlaɪnɚ
eyepiece, ˈaɪpiːs
eyesight, ˈaɪsaɪt ˈɑɪˌsɑɪt
eyesore," ˈaɪsɔːr ˈɑɪˌsɔr, -ˌsoʊr"
eyestrain, ˈaɪstreɪn
eyewear, ˈaɪwer
eyewitness, ˈaɪˌwɪtnəs ˈɑɪˈwɪt·nəs
eyrie, ˈɪri ˈɪri
fab, fæb fæb
fable, ˈfeɪbəl ˈfeɪ·bəl
fabled, ˈfeɪbəld ˈfeɪ·bəld
fabric, ˈfæbrɪk ˈfæb·rɪk ˈfæb·rɪk
fabricate, ˈfæbrɪkeɪt ˈfæbrɪkeɪt ˈfæb·rɪˌkeɪt
fabrication, ˌfæbrəˈkeɪʃən ˌfæbrəˈkeɪʃən
fabulous, ˈfæbjələs ˈfæbjələs ˈfæb·jə·ləs ˈfæb·jə·ləs
fabulously, ˈfæbjələsli ˈfæb·jə·ləs·li ˈfæb·jə·ləs·li
face, feɪs feɪs feɪs feɪs feɪs feɪs feɪs feɪs
faceless, ˈfeɪsləs ˈfeɪs·ləs
facelift, ˈfeɪslɪft ˈfeɪslɪft
facet, ˈfæsət ˈfæsət ˈfæsət ˈfæs·ɪt
facetious, fəˈsiːʃəs fəˈsi·ʃəs
facetiously, fəˈsiːʃəsli
facial, ˈfeɪʃəl ˈfeɪ·ʃəl
facile, ˈfæsəl ˈfæs·əl
facilitate, fəˈsɪləteɪt fəˈsɪl·əˌteɪt
facilitation, fəˌsɪlɪˈteɪʃən
facilitator, fəˈsɪləteɪt̬ɚ fəˈsɪl·əˌteɪ·t̬ər
facility, fəˈsɪlət̬i fəˈsɪlət̬i fəˈsɪlət̬i fəˈsɪl·ɪ·t̬i fəˈsɪl·ɪ·t̬i
facing, ˈfeɪsɪŋ ˈfeɪsɪŋ
facsimile, fækˈsɪməli fækˈsɪməli fækˈsɪm·ə·li fækˈsɪm·ə·li
fact, fækt fækt
faction, ˈfækʃən ˈfæk·ʃən
factitious, fækˈtɪʃəs
factor, ˈfæktɚ ˈfæktɚ ˈfæktɚ ˈfæk·tər ˈfæk·tər ˈfæk·tər
factoring, ˈfæktɚɪŋ ˈfæk·tər·ɪŋ
factory," ˈfæktɚi ˈfæk·tə·ri, ˈfæk·tri"
factual, ˈfæktʃuəl ˈfæk·tʃu·əl
factually, ˈfæktʃuəli
faculty, ˈfækəlt̬i ˈfækəlt̬i ˈfækəlt̬i ˈfækəlt̬i ˈfæk·əl·ti ˈfæk·əl·ti
fad, fæd fæd
fade, feɪd feɪd feɪd feɪd
faded, ˈfeɪdɪd
fag, fæɡ fæɡ fæɡ
faggot, ˈfæɡət ˈfæɡət ˈfæɡət
fail, feɪl feɪl feɪl feɪl feɪl feɪl feɪl feɪl feɪl feɪl feɪl feɪl feɪl
failed, feɪld feɪld
failing, ˈfeɪlɪŋ ˈfeɪ·lɪŋ
failure, ˈfeɪljɚ ˈfeɪljɚ ˈfeɪljɚ ˈfeɪl·jər ˈfeɪl·jər ˈfeɪl·jər
fain, feɪn
faint, feɪnt feɪnt
fainthearted, ˌfeɪntˈhɑːrt̬ɪd
faintly, ˈfeɪntli ˈfeɪnt·li
faintness, ˈfeɪntnəs ˈfeɪntnəs
fair, fer fer fer fer fer fer fer fer fer feər feər feər feər feər feər feər feər
fairground, ˈferɡraʊnd
fairgrounds, ˈfeərˌɡrɑʊndz
fairly, ˈferli ˈferli ˈferli ˈfeər·li ˈfeər·li
fairness, ˈfernəs ˈfernəs ˈfeər·nəs
fairway, ˈferweɪ
fairy, ˈferi ˈferi ˈfeər·i
fairyland, ˈferilænd ˈferilænd ˈferilænd
faith, feɪθ feɪθ feɪθ feɪθ feɪθ
faithful, ˈfeɪθfəl ˈfeɪθfəl ˈfeɪθfəl ˈfeɪθfəl ˈfeɪθ·fəl ˈfeɪθ·fəl ˈfeɪθ·fəl
faithfully, ˈfeɪθfəli ˈfeɪθfəli ˈfeɪθ·fə·li
faithfulness, ˈfeɪθfəlnəs
fajita, fəˈhiːtə
fake, feɪk feɪk feɪk feɪk
faker, ˈfeɪkɚ ˈfeɪkɚ ˈfeɪkɚ
falafel, fəˈlɑːfəl
falcon," ˈfɑːlkən ˈfæl·kən, ˈfɔl-"
falconer, ˈfɑːlkənɚ
falconry, ˈfɑːlkənri
fall, fɑːl fɑːl fɑːl fɑːl fɑːl fɑːl fɑːl fɑːl fɑːl fɑːl fɑːl fɑːl fɔl fɔl fɔl fɔl fɔl fɔl fɔl fɔl fɔl
fallacious, fəˈleɪʃəs
fallacy, ˈfæləsi ˈfæl·ə·si
fallback, ˈfɑːlbæk ˈfɑːl- ˈfɑːl-
fallen, ˈfɑːlən ˈfɑːlən ˈfɑːlən
faller, ˈfɑːlɚ ˈfɑːlɚ ˈfɑːlɚ
fallibility, ˌfæləˈbɪlət̬i
fallible, ˈfæləbəl ˈfæləbəl ˈfæl·ə·bəl
falling, ˈfɑːlɪŋ
fallout, ˈfɑːlaʊt ˈfɑːlaʊt ˈfɔlˌɑʊt ˈfɔlˌɑʊt
fallow, ˈfæloʊ ˈfæloʊ
falls, fɔlz
false, fɑːls fɑːls fɑːls fɑːls fɑːls fɔls fɔls fɔls
falsehood, ˈfɑːlshʊd ˈfɑːlshʊd ˈfɔls·hʊd
falsely, ˈfɑːlsli ˈfɑːlsli ˈfɑːlsli
falsetto, fɑːlˈset̬oʊ fɔlˈset̬·oʊ
falsification, ˌfɑːlsəfəˈkeɪʃən
falsify, ˈfɑːlsəfaɪ
falsity, ˈfɑːlsət̬i ˈfɑːlsət̬i
falter, ˈfɑːltɚ ˈfɑːltɚ ˈfɔl·tər ˈfɔl·tər
faltering, ˈfɑːltɚɪŋ ˈfɑːltɚɪŋ
fame, feɪm feɪm
famed, feɪmd feɪmd
familial, fəˈmɪliəl fəˈmɪliəl
familiar, fəˈmɪlijɚ fəˈmɪlijɚ fəˈmɪl·jər fəˈmɪl·jər
familiarity," fəˌmɪliˈerət̬i fəˌmɪliˈerət̬i fə·mɪlˈjær·ɪ·t̬i, -ˌmɪl·iˈær-"
familiarize, fəˈmɪl·jəˌrɑɪz
family," ˈfæməli ˈfæməli ˈfæməli ˈfæməli ˈfæməli ˈfæməli ˈfæm·ə·li, ˈfæm·li ˈfæm·ə·li, ˈfæm·li"
famine, ˈfæmɪn ˈfæm·ən
famished, ˈfæmɪʃt ˈfæm·ɪʃt
famous, ˈfeɪməs ˈfeɪ·məs
famously, ˈfeɪməsli ˈfeɪməsli ˈfeɪ·məs·li
fan, fæn fæn fæn fæn fæn
fanatic, fəˈnæt̬ɪk fəˈnæt̬ɪk fəˈnæt̬·ɪk
fanatical, fəˈnæt̬ɪkəl fəˈnæt̬ɪkəl
fanatically, fəˈnæt̬ɪkəli fəˈnæt̬ɪkəli
fanaticism, fəˈnæt̬ɪsɪzəm fəˈnæt̬ɪsɪzəm
fancied, ˈfænsid
fancier, ˈfænsiɚ
fanciful, ˈfænsɪfəl ˈfæn·sə·fəl
fancy, ˈfænsi ˈfænsi ˈfænsi ˈfæn·si
fandango, fænˈdæŋɡoʊ
fanfare, ˈfænfer ˈfænfer ˈfæn·feər
fang, fæŋ fæŋ
fanny, ˈfæni ˈfæni ˈfæn·i
fantasia, fænˈteɪziə
fantasize, ˈfæntəsaɪz
fantastic, fænˈtæstɪk fænˈtæstɪk fænˈtæstɪk fænˈtæstɪk fænˈtæs·tɪk fænˈtæs·tɪk fænˈtæs·tɪk
fantastically, fænˈtæstɪkəli fænˈtæstɪkəli fænˈtæstɪkəli
fantasy, ˈfæntəsi ˈfæntəsi ˈfæntəsi ˈfæn·tə·si ˈfæn·tə·si
far, fɑːr fɑːr fɑr fɑr
faraway, ˌfɑːrəˈweɪ ˌfɑːrəˈweɪ ˈfɑr·əˌweɪ
farce, fɑːrs fɑːrs fɑːrs fɑrs fɑrs
farcical, ˈfɑːrsɪkəl
fare, fer fer fer feər feər
farewell, ˌferˈwel ˌfeərˈwel
farina, fəˈriːnə
farm, fɑːrm fɑːrm fɑːrm fɑrm fɑrm
farmer, ˈfɑːrmɚ ˈfɑr·mər
farmhand, ˈfɑːrmhænd ˈfɑːrmhænd ˈfɑrmˌhænd
farmhouse, ˈfɑːrmhaʊs ˈfɑrmˌhɑʊs
farming, ˈfɑːrmɪŋ
farmland, ˈfɑːrmlænd ˈfɑrmˌlænd
farmstead, ˈfɑːrmsted
farmyard, ˈfɑːrmjɑːrd
farrier, ˈferiɚ
farsighted, ˈfɑːrˌsaɪt̬ɪd ˈfɑːrˌsaɪt̬ɪd ˈfɑrˌsɑɪ·t̬ɪd ˈfɑrˌsɑɪ·t̬ɪd
fart, fɑːrt
farther, ˈfɑːrðɚ ˈfɑr·ðər
farthest, ˈfɑːrðɪst ˈfɑr·ðəst
farthing, ˈfɑːrðɪŋ
fascinate, ˈfæsəneɪt ˈfæs·əˌneɪt
fascinated, ˈfæsəneɪtɪd
fascinating, ˈfæsəneɪtɪŋ
fascination, ˌfæsənˈeɪʃən
fascism, ˈfæʃɪzəm ˈfæʃˌɪz·əm
fascist, ˈfæʃɪst
fashion, ˈfæʃən ˈfæʃən ˈfæʃ·ən ˈfæʃ·ən ˈfæʃ·ən
fashionable, ˈfæʃənəbəl ˈfæʃənəbəl ˈfæʃ·ə·nə·bəl ˈfæʃ·ə·nə·bəl
fashionably, ˈfæʃənəbli
fast, fæst fæst fæst fæst fæst fæst fæst
fastball, ˈfæstbɑːl ˈfæstˌbɔl
fasten, ˈfæsən ˈfæs·ən
fastener, ˈfæsənɚ ˈfæsənɚ ˈfæs·ə·nər
fastening, ˈfæssənɪŋ
fastidious," fæsˈtɪdiəs fæsˈtɪdiəs fæˈstɪd·i·əs, fə-"
fat, fæt fæt fæt fæt fæt fæt fæt
fatal, ˈfeɪt̬əl ˈfeɪt̬əl ˈfeɪ·t̬əl ˈfeɪ·t̬əl
fatalism, ˈfeɪt̬əlɪzəm ˈfeɪ·t̬əlˌɪz·əm
fatalist, ˈfeɪt̬əlɪst
fatalistic, ˌfeɪt̬əlˈɪstɪk
fatality, fəˈtælət̬i feɪˈtæl·ɪ·t̬i
fatally, ˈfeɪt̬əli ˈfeɪt̬əli
fate, feɪt feɪt feɪt feɪt
fated, ˈfeɪt̬ɪd
fateful, ˈfeɪtfəl ˈfeɪt·fəl
father, ˈfɑːðɚ ˈfɑːðɚ ˈfɑːðɚ ˈfɑð·ər ˈfɑð·ər
fatherhood, ˈfɑːðɚhʊd
fatherland, ˈfɑːðɚlænd
fatherless, ˈfɑːðɚləs
fatherly, ˈfɑːðɚli ˈfɑð·ər·li
fathom, ˈfæðəm ˈfæð·əm
fatigue, fəˈtiːɡ fəˈtiːɡ fəˈtiɡ
fatigued, fəˈtiːɡd
fatigues, fəˈtiɡz
fatiguing, fəˈtiːɡɪŋ
fattening, ˈfæt̬ənɪŋ ˈfæt·ən·ɪŋ
fatty, ˈfæt̬i ˈfæt̬·i
fatuous, ˈfætʃuəs ˈfætʃ·u·əs
fatwa, ˈfætwɑː
faucet," ˈfɑːsət ˈfɑːsət ˈfɔ·sɪt, ˈfɑs·ət"
fault, fɑːlt fɑːlt fɑːlt fɑːlt fɑːlt fɔlt fɔlt fɔlt
faulty, ˈfɑːlt̬i ˈfɔl·ti
fauna, ˈfɑːnə ˈfɔ·nə
faux, foʊ foʊ
fave, feɪv
favela, fɑːˈvelə
favor, ˈfeɪvɚ ˈfeɪ·vər ˈfeɪ·vər ˈfeɪ·vər
favorable, ˈfeɪvərəbəl ˈfeɪ·vər·ə·bəl
favorite," ˈfeɪvərət ˈfeɪ·vər·ɪt, ˈfeɪv·rɪt"
favoritism," ˈfeɪvərətɪzəm ˈfeɪ·vər·əˌtɪz·əm, ˈfeɪv·rə-"
favour, ˈfeɪvɚ ˈfeɪvɚ ˈfeɪvɚ ˈfeɪvɚ
favourite, ˈfeɪvərət
fawn, fɑːn fɑːn fɔn
fawning, ˈfɑːnɪŋ
fax, fæks fæks fæks fæks
faze, feɪz feɪz
fealty, ˈfiːlti
fear, fɪr fɪər
fearful, ˈfɪrfəl ˈfɪrfəl ˈfɪər·fəl
fearless, ˈfɪrləs
fearsome, ˈfɪrsəm
feasibility, ˌfiːzəˈbɪlət̬i
feasible, ˈfiːzəbəl ˈfi·zə·bəl
feast, fiːst fiːst fiːst fiːst fist fist
feat, fiːt fit
feather, ˈfeðɚ ˈfeð·ər
featherbed, ˌfeðɚˈbed ˌfeðɚˈbed
feathered, ˈfeðɚd ˈfeðɚd ˈfeðɚd ˈfeðɚd
featherweight, ˈfeðɚweɪt
feathery, ˈfeðɚi
feature, ˈfiːtʃɚ ˈfiːtʃɚ ˈfiːtʃɚ ˈfiːtʃɚ ˈfiːtʃɚ ˈfi·tʃər ˈfi·tʃər ˈfi·tʃər
featureless, ˈfiːtʃɚləs
feces, ˈfiːsiːz ˈfi·siz
feck, fek
feckless, ˈfekləs
fecundity, feˈkʌndət̬i feˈkʌndət̬i
fed, fed fed fed
federal, ˈfedɚəl ˈfedɚəl ˈfed·ər·əl
federalize, ˈfedɚəlaɪz
federally, ˈfedɚəli
federated, ˈfedəreɪt̬ɪd ˈfedəreɪt̬ɪd
federation, ˌfedəˈreɪʃən ˌfedəˈreɪʃən ˌfed·əˈreɪ·ʃən
fedora, fəˈdɔːrə
feds, fedz
fee, fiː fi
feeble, ˈfiːbəl ˈfiːbəl ˈfi·bəl
feebly, ˈfiːbli ˈfiːbli
feed, fiːd fiːd fiːd fiːd fiːd fiːd fiːd fiːd fid fid fid fid
feedback, ˈfiːdbæk ˈfiːdbæk ˈfiːdbæk ˈfidˌbæk
feeder, ˈfiːdɚ
feeding, ˈfiːdɪŋ ˈfid·ɪŋ
feel, fiːl fiːl fiːl fil fil fil
feeler, ˈfiːlɚ ˈfi·lər
feeling, ˈfiːlɪŋ ˈfiːlɪŋ ˈfiːlɪŋ ˈfi·lɪŋ ˈfi·lɪŋ ˈfi·lɪŋ
feet, fiːt fit
feign, feɪn feɪn
feint, feɪnt feɪnt
feisty, ˈfaɪsti ˈfɑɪ·sti
feldspar, ˈfeldspɑːr
felicitate, fəˈlɪsɪteɪt
felicitous, fəˈlɪsət̬əs
felicity, fəˈlɪsət̬i fəˈlɪsət̬i fəˈlɪsət̬i
feline, ˈfiːlaɪn ˈfiːlaɪn ˈfi·lɑɪn
fell, fel fel fel fel
fella, ˈfelə ˈfelə ˈfel·ə
fellatio, fəˈleɪʃioʊ
feller, ˈfelɚ
fellow, ˈfeloʊ ˈfel·oʊ ˈfel·oʊ ˈfel·oʊ
fellowship, ˈfeloʊʃɪp ˈfeloʊʃɪp ˈfeloʊʃɪp ˈfeloʊʃɪp ˈfel·oʊˌʃɪp ˈfel·oʊˌʃɪp ˈfel·oʊˌʃɪp
felon, ˈfelən ˈfel·ən
felonious, fəˈloʊniəs
felony, ˈfeləni ˈfel·ə·ni
felt, felt felt felt
female, ˈfiːmeɪl ˈfiːmeɪl ˈfiːmeɪl ˈfiːmeɪl ˈfi·meɪl ˈfi·meɪl
feminine, ˈfemənɪn ˈfemənɪn ˈfemənɪn ˈfem·ə·nən ˈfem·ə·nən
femininity, ˌfeməˈnɪnət̬i
feminism, ˈfemənɪzəm ˈfem·əˌnɪz·əm
feminist, ˈfemənɪst
femme, fem
femoral, ˈfemɚəl
femur, ˈfiːmɚ
fen, fen
fence, fens fens fens fens
fencing, ˈfensɪŋ ˈfensɪŋ ˈfen·sɪŋ
fender, ˈfendɚ ˈfendɚ ˈfendɚ ˈfen·dər
fennel, ˈfenəl
feral, ˈferəl
ferment, fɚˈment fərˈment
fermentation, ˌfɝːmenˈteɪʃən ˌfɜr·menˈteɪ·ʃən
fern, fɝːn fɜrn
ferocious, fəˈroʊʃəs fəˈroʊ·ʃəs
ferociously, fəˈroʊʃəsli fəˈroʊʃəsli
ferocity, fəˈrɑːsət̬i
ferret, ˈferət ˈfer·ɪt
ferrous, ˈferəs ˈferəs
ferry, ˈferi ˈfer·i
fertile, ˈfɝːt̬əl ˈfɝːt̬əl ˈfɝːt̬əl ˈfɝːt̬əl ˈfɜr·təl ˈfɜr·təl ˈfɜr·təl
fertility, fɚˈtɪlət̬i fɚˈtɪlət̬i fɚˈtɪlət̬i fərˈtɪl·ɪ·t̬i
fertilization, ˌfɝːt̬ələˈzeɪʃən ˌfɝːt̬ələˈzeɪʃən ˌfɜr·təl·əˈzeɪ·ʃən
fertilize, ˈfɝːt̬əlaɪz ˈfɝːt̬əlaɪz ˈfɜr·təlˌɑɪz ˈfɜr·təlˌɑɪz
fertilizer, ˈfɝːt̬əlaɪzɚ ˈfɜr·təlˌɑɪ·zər
fervent, ˈfɝːvənt ˈfɜr·vənt
fervently, ˈfɝːvəntli
fervor, ˈfɝːvɚ ˈfɜr·vər
fescue, ˈfeskjuː
fester, ˈfestɚ ˈfestɚ ˈfes·tər ˈfes·tər
festival, ˈfestəvəl ˈfestəvəl ˈfes·tə·vəl
festive, ˈfestɪv ˈfes·tɪv
festivities, feˈstɪv·ɪ·t̬iz
festivity, fesˈtɪvət̬i
festoon, fesˈtuːn feˈstun
fetal, ˈfiːt̬əl
fetch, fetʃ fetʃ fetʃ fetʃ
fetching, ˈfetʃɪŋ ˈfetʃ·ɪŋ
fete," feɪt feɪt, fet"
fetid, ˈfet̬ɪd
fetish, ˈfet̬ɪʃ ˈfet̬ɪʃ ˈfet̬ɪʃ ˈfet̬·ɪʃ ˈfet̬·ɪʃ
fetishism, ˈfet̬ɪʃɪzəm ˈfet̬ɪʃɪzəm ˈfet̬ɪʃɪzəm
fetishist, ˈfet̬ɪʃɪst
fetter, ˈfet̬ɚ ˈfet̬ɚ
fetters, ˈfet̬ɚz ˈfet̬ɚz ˈfet̬·ərz
fettuccine, ˌfet̬əˈtʃiːni
fetus, ˈfiːt̬əs ˈfi·t̬əs
feud, fjuːd fjud
feudal, ˈfjuːdəl
feudalism, ˈfjuːdəlɪzəm ˈfju·dəlˌɪz·əm
fever, ˈfiːvɚ ˈfiːvɚ ˈfi·vər ˈfi·vər
fevered, ˈfiːvɚd ˈfiːvɚd
feverish, ˈfiːvərɪʃ ˈfiːvərɪʃ
feverishly, ˈfiːvərɪʃli ˈfiːvərɪʃli ˈfi·vər·ɪʃ·li
few, fjuː fju
fey, feɪ
fez, fez
fiasco, fiˈæskoʊ fiˈæs·koʊ
fiat," ˈfiːɑːt ˈfi·æt, -ɑt, -ət"
fiber, ˈfaɪbɚ ˈfɑɪ·bər ˈfɑɪ·bər ˈfɑɪ·bər ˈfɑɪ·bər
fiberglass, ˈfaɪbɚˌɡlæs ˈfɑɪ·bərˌɡlæs
fibre, ˈfaɪbɚ ˈfaɪbɚ ˈfaɪbɚ ˈfaɪbɚ ˈfaɪbɚ ˈfaɪbɚ
fibrillation, ˌfɪbrəˈleɪʃən
fibroid, ˈfaɪbrɔɪd
fibrosis, faɪˈbroʊsɪs
fibrous, ˈfaɪbrəs ˈfaɪbrəs
fibula, ˈfɪbjələ
fickle, ˈfɪkəl ˈfɪkəl ˈfɪk·əl ˈfɪk·əl
fiction, ˈfɪkʃən ˈfɪkʃən ˈfɪk·ʃən
fictional, ˈfɪkʃənəl
fictionalize, ˈfɪkʃənəlaɪz
fictionalized, ˈfɪk·ʃə·nəlˌɑɪzd
fictitious, fɪkˈtɪʃəs fɪkˈtɪʃ·əs
fiddle, ˈfɪdəl ˈfɪdəl ˈfɪdəl ˈfɪd·əl
fiddler," ˈfɪdlɚ ˈfɪd·lər, ˈfɪd·əl·ər"
fiddling, ˈfɪdlɪŋ
fidelity, fɪˈdelət̬i fɪˈdelət̬i fəˈdel·ɪ·t̬i fəˈdel·ɪ·t̬i
fidget, ˈfɪdʒɪt ˈfɪdʒ·ɪt
fiduciary, fɪˈduːʃieri -ˈduːʃier-
field, fiːld fiːld fiːld fiːld fiːld
fielder, ˈfiːldɚ ˈfil·dər
fieldwork, ˈfiːldwɝːk ˈfildˌwɜrk
fiend, fiːnd fiːnd find find
fiendish, ˈfiːndɪʃ ˈfiːndɪʃ ˈfiːndɪʃ ˈfin·dɪʃ
fierce, fɪrs fɪrs fɪrs fɪrs fɪrs fɪərs fɪərs
fiercely, ˈfɪrsli ˈfɪrsli ˈfɪərs·li
fiery, ˈfaɪəri ˈfaɪəri ˈfaɪəri ˈfɑɪər·i ˈfɑɪər·i
fiesta, fiˈestə fiˈes·tə
fife, faɪf
fifteen, ˌfɪfˈtiːn fɪfˈtin
fifteenth, ˌfɪfˈtiːnθ fɪfˈtinθ fɪfˈtinθ
fifth, fɪfθ fɪfθ fɪfθ
fifties, ˈfɪftiz ˈfɪf·tiz ˈfɪf·tiz
fiftieth, ˈfɪftiəθ ˈfɪf·ti·əθ ˈfɪf·ti·əθ
fifty, ˈfɪfti ˈfɪf·ti
fig, fɪɡ fɪɡ
fight, faɪt faɪt faɪt faɪt fɑɪt fɑɪt
fighter, ˈfaɪt̬ɚ ˈfaɪt̬ɚ ˈfaɪt̬ɚ ˈfɑɪ·t̬ər ˈfɑɪ·t̬ər
fighting, ˈfaɪt̬ɪŋ
figurative, ˈfɪɡjɚətɪv ˈfɪɡjɚətɪv ˈfɪɡ·jər·ə·t̬ɪv ˈfɪɡ·jər·ə·t̬ɪv
figuratively, ˈfɪɡjɚətɪv
figure, ˈfɪɡjɚ ˈfɪɡjɚ ˈfɪɡjɚ ˈfɪɡjɚ ˈfɪɡjɚ ˈfɪɡ·jər ˈfɪɡ·jər ˈfɪɡ·jər ˈfɪɡ·jər ˈfɪɡ·jər
figurehead, ˈfɪɡjɚhed ˈfɪɡjɚhed ˈfɪɡ·jərˌhed
figurine, ˌfɪɡjəˈriːn
filament, ˈfɪləmənt ˈfɪləmənt ˈfɪl·ə·mənt ˈfɪl·ə·mənt
filbert, ˈfɪlbɚt
filch, fɪltʃ fɪltʃ
file, faɪl faɪl faɪl faɪl faɪl fɑɪl fɑɪl fɑɪl fɑɪl
filer, ˈfaɪəlɚ
filet," fɪˈleɪ fɪˈleɪ, ˈfɪl·eɪ"
filial, ˈfɪliəl
filibuster, ˈfɪləbʌstɚ ˈfɪl·əˌbʌs·tər
filigree, ˈfɪləɡriː ˈfɪləɡriː ˈfɪl·əˌɡri
filing, ˈfaɪlɪŋ ˈfaɪlɪŋ ˈfɑɪ·lɪŋ
fill, fɪl fɪl fɪl fɪl fɪl fɪl fɪl fɪl
filler, ˈfɪlɚ ˈfɪlɚ ˈfɪlɚ ˈfɪlɚ ˈfɪlɚ ˈfɪlɚ
fillet," ˈfɪlɪt fɪˈleɪ, ˈfɪl·eɪ"
filling, ˈfɪlɪŋ ˈfɪlɪŋ ˈfɪlɪŋ ˈfɪl·ɪŋ
filly, ˈfɪli ˈfɪl·i
film, fɪlm fɪlm fɪlm fɪlm
filming, ˈfɪlmɪŋ
filmmaker, ˈfɪlmˌmeɪkɚ ˈfɪlmˌmeɪ·kər
filmmaking, ˈfɪlmˌmeɪkiŋ
filter, ˈfɪltɚ ˈfɪltɚ ˈfɪltɚ ˈfɪltɚ ˈfɪltɚ ˈfɪltɚ ˈfɪl·tər
filth, fɪlθ fɪlθ
filthy, ˈfɪlθi ˈfɪlθi ˈfɪlθi ˈfɪl·θi
filtration, fɪlˈtreɪʃən fɪlˈtreɪ·ʃən fɪlˈtreɪ·ʃən
fin, fɪn fɪn fɪn
finagle, fɪˈneɪɡəl fəˈneɪ·ɡəl
final, ˈfaɪnəl ˈfɑɪ·nəl
finale," fɪˈnɑːli fɪˈnɑːli fɪˈnɑːli fəˈnæl·i, -ˈnɑ·li"
finalist, ˈfaɪnəlɪst
finality," faɪˈnælət̬i fɑɪˈnæl·ɪ·t̬i, fə-"
finalize, ˈfaɪnəlaɪz ˈfɑɪ·nəlˌɑɪz
finally, ˈfaɪnəli ˈfaɪnəli ˈfaɪnəli ˈfaɪ·nəl·i
finance," ˈfaɪnæns fəˈnæns, ˈfɑɪ·næns"
financial, faɪˈnænʃəl
financially, faɪˈnænʃəli
financier," fɪˈnænsiɚ ˌfɪn·ənˈsɪər, ˌfɑɪ·næn- -ɚ"
financing," fəˈnæn·sɪŋ, ˈfɑɪ·næn-"
finch, fɪntʃ fɪntʃ
find, faɪnd faɪnd faɪnd faɪnd fɑɪnd fɑɪnd fɑɪnd fɑɪnd fɑɪnd
finder, ˈfaɪndɚ
finding, ˈfaɪndɪŋ ˈfaɪndɪŋ ˈfɑɪn·dɪŋ
fine, faɪn faɪn faɪn faɪn faɪn faɪn fɑɪn
finely, ˈfaɪnli ˈfaɪnli ˈfaɪnli ˈfɑɪn·li
finery, ˈfaɪnɚi ˈfɑɪ·nə·ri
finesse, fɪˈnes fəˈnes
finest, ˈfaɪnɪst ˈfaɪnɪst
finger, ˈfɪŋɡɚ ˈfɪŋɡɚ ˈfɪŋ·ɡər ˈfɪŋ·ɡər
fingerboard, ˈfɪŋɡɚbɔːrd
fingering, ˈfɪŋɡɚɪŋ
fingernail, ˈfɪŋɡɚneɪl ˈfɪŋ·ɡərˌneɪl
fingerprint, ˈfɪŋɡɚprɪnt ˈfɪŋɡɚprɪnt ˈfɪŋ·ɡərˌprɪnt
fingertip, ˈfɪŋɡɚtɪp ˈfɪŋ·ɡərˌtɪp
finicky, ˈfɪnɪki ˈfɪnɪki ˈfɪn·ɪ·ki
finish, ˈfɪnɪʃ ˈfɪnɪʃ ˈfɪnɪʃ ˈfɪnɪʃ ˈfɪn·ɪʃ ˈfɪn·ɪʃ ˈfɪn·ɪʃ
finished, ˈfɪnɪʃt ˈfɪnɪʃt ˈfɪnɪʃt ˈfɪn·ɪʃt
finisher, ˈfɪnɪʃɚ ˈfɪnɪʃɚ ˈfɪn·ɪ·ʃər
finite, ˈfaɪnaɪt ˈfaɪnaɪt ˈfɑɪ·nɑɪt
fink, fɪŋk
fir, ˈfɝː ˈfɝː
fire, faɪr faɪr faɪr faɪr faɪr fɑɪər fɑɪər fɑɪər fɑɪər
firearm, ˈfaɪrɑːrm ˈfɑɪərˌɑrm
fireball, ˈfaɪrbɑːl ˈfɑɪərˌbɔl
firebomb, ˈfaɪrbɑːm ˈfɑɪərˌbɑm
firebombing, ˈfaɪrbɑːmɪŋ
firebrand, ˈfaɪrbrænd ˈfaɪrbrænd
firebug, ˈfaɪrbʌɡ
firecracker, ˈfaɪrˌkrækɚ ˈfɑɪərˌkræk·ər
firefight, ˈfaɪrfaɪt
