Word,Pronunciation
barbarian, bɑːrˈberiən bɑːrˈberiən bɑrˈbeər·i·ən
barbaric, bɑːrˈberɪk bɑrˈbær·ɪk
barbarism, ˈbɑːrbɚɪzəm
barbarity, bɑːrˈberət̬i
barbarous, ˈbɑːrbɚəs ˈbɑr·bə·rəs ˈbɑr·bə·rəs
barbecue, ˈbɑːrbəkjuː ˈbɑːrbəkjuː ˈbɑːrbəkjuː ˈbɑːrbəkjuː ˈbɑr·bɪˌkju
barbed, bɑːrbd bɑːrbd bɑrbd bɑrbd
barbell, ˈbɑːrbel
barber, ˈbɑːrbɚ ˈbɑr·bər
barbershop, ˈbɑːrbɚʃɑːp ˈbɑːrbɚʃɑːp ˈbɑr·bərˌʃɑp
barbie, ˈbɑːrbi
barbiturate, bɑːˈbɪtʃərət bɑrˈbɪtʃ·ə·rət
bard, bɑːrd
bare, ber ber ber beər beər
barefoot, ˈberfʊt ˈbeərˌfʊt
barely, ˈberli ˈbeər·li
barf, bɑːrf bɑrf
bargain, ˈbɑːrɡɪn ˈbɑːrɡɪn ˈbɑr·ɡən ˈbɑr·ɡən
bargainer, ˈbɑːrɡɪnɚ
barge, bɑːrdʒ bɑrdʒ
baritone, ˈberətoʊn ˈbær·ɪˌtoʊn
barium," ˈberiəm ˈbær·i·əm, ˈbeər-"
bark, bɑːrk bɑːrk bɑrk bɑrk
barker, ˈbɑːrkɚ
barking, ˈbɑːrkɪŋ
barley, ˈbɑːrli ˈbɑr·li
barman, ˈbɑːrmən
barn, bɑːrn bɑrn
barnacle, ˈbɑːrnəkəl ˈbɑr·nɪ·kəl
barney, ˈbɑːrni
barnstorm, ˈbɑːrnstɔːrm ˈbɑːrnstɔːrm ˈbɑrnˌstɔrm
barnstorming, ˈbɑːrnˌstɔːrmɪŋ
barnyard, ˈbɑːrnjɑːrd ˈbɑrnˌjɑrd
barometer, bəˈrɑːmət̬ɚ bəˈrɑːmət̬ɚ bəˈrɑm·ɪ·t̬ər
barometric, ˌberoʊˈmetrɪk
baron, ˈberən ˈberən
baroness, ˈberənes ˈberənes
baronet, ˈberənet
baroque," bəˈroʊk bəˈroʊk bəˈroʊk, -ˈrɑk, -ˈrɔk"
barrack, ˈberək
barracks, ˈberəks ˈbær·əks
barracuda, ˌberəˈkuːdə ˌberəˈkuːdə
barrage," bəˈrɑːʒ bəˈrɑːʒ bəˈrɑʒ, -ˈrɑdʒ bəˈrɑʒ, -ˈrɑdʒ"
barre, bɑːr bɑːr
barred, bɑːrd
barrel, ˈberəl ˈberəl ˈberəl ˈbær·əl ˈbær·əl ˈbær·əl
barren, ˈberən ˈberən ˈberən ˈbær·ən ˈbær·ən
barrette," bəˈret bəˈret, bɑ-"
barricade, ˈberəkeɪd ˈbær·əˌkeɪd
barrier, ˈberiɚ ˈberiɚ ˈberiɚ ˈbær·i·ər
barring, ˈbɑːrɪŋ ˈbɑr·ɪŋ
barrio," ˈbɑːrioʊ ˈbɑːrioʊ ˈbɑr·iˌoʊ, ˈbær-"
barrister, ˈberəstɚ
barrow, ˈberoʊ ˈberoʊ ˈberoʊ
bartender, ˈbɑːrˌtendɚ ˈbɑrˌten·dər
barter, ˈbɑːrt̬ɚ ˈbɑr·t̬ər
basal, ˈbeɪsəl
basalt," ˈbæsɑːlt bəˈsɔlt, ˈbeɪ·sɔlt"
base, beɪs beɪs beɪs beɪs beɪs beɪs beɪs beɪs
baseball, ˈbeɪsbɑːl ˈbeɪsbɑːl ˈbeɪsˌbɔl ˈbeɪsˌbɔl
baseboard, ˈbeɪsbɔːrd
baseless, ˈbeɪsləs ˈbeɪs·ləs
baseline, ˈbeɪslaɪn ˈbeɪslaɪn
basement, ˈbeɪsmənt ˈbeɪs·mənt
bases, ˈbeɪ·siz
bash, bæʃ bæʃ bæʃ bæʃ
basher, ˈbæʃɚ ˈbæʃɚ
bashful, ˈbæʃfəl ˈbæʃ·fəl
bashing, ˈbæʃɪŋ ˈbæʃɪŋ ˈbæʃɪŋ ˈbæʃ·ɪŋ
basic, ˈbeɪsɪk ˈbeɪsɪk ˈbeɪ·sɪk
basically, ˈbeɪsɪkəli
basics, ˈbeɪsɪks ˈbeɪ·sɪks
basil," ˈbeɪzəl ˈbæz·əl, ˈbeɪ·zəl"
basilica, bəˈsɪlɪkə
basin, ˈbeɪsən ˈbeɪsən ˈbeɪsən ˈbeɪsən ˈbeɪsən ˈbeɪ·sən ˈbeɪ·sən ˈbeɪ·sən
basis, ˈbeɪsɪs ˈbeɪsɪs ˈbeɪ·sɪs ˈbeɪ·sɪs
bask, bæsk bæsk
basket, ˈbæskət ˈbæskət ˈbæskət ˈbæskət ˈbæskət ˈbæs·kɪt ˈbæs·kɪt
basketball, ˈbæskətbɑːl ˈbæskətbɑːl ˈbæs·kɪtˌbɔl
basophilic, ˌbæzəˈfɪlɪk
basque, bæsk
bass, beɪs beɪs beɪs beɪs beɪs bæs
bassist, ˈbeɪsɪst
bassoon, bəˈsuːn bəˈsun
bastard, ˈbæstɚd ˈbæstɚd
baste, beɪst beɪst beɪst
bastion, ˈbæstiən ˈbæstiən
bat, bæt bæt bæt bæt
batboy, ˈbætbɔɪ
batch, bætʃ bætʃ bætʃ
bath, bæθ bæθ bæθ bæθ bæθ bæθ bæθ
bathe, beɪð beɪð beɪð beɪð beɪð beɪð
bather, ˈbeɪðɚ
bathing, ˈbeɪðɪŋ
bathrobe, ˈbæθroʊb ˈbæθˌroʊb
bathroom," ˈbæθruːm ˈbæθruːm ˈbæθˌrum, -ˌrʊm"
bathtub, ˈbæθtʌb ˈbæθˌtʌb
batik," bætˈiːk bəˈtik, bæ-"
batman, ˈbætmən
baton, bəˈtɑːn bəˈtɑːn bəˈtɑːn bəˈtɑːn bəˈtɑn
battalion, bəˈtæliən bəˈtæl·jən
batten, ˈbæt̬ən
batter, ˈbæt̬ɚ ˈbæt̬ɚ ˈbæt̬·ər
battered, ˈbæt̬ɚd ˈbæt̬ɚd ˈbæt̬ɚd ˈbæt̬ɚd ˈbæt̬·ərd
battering, ˈbæt̬ɚɪŋ ˈbæt̬·ər·ɪŋ
battery, ˈbæt̬ɚi ˈbæt̬ɚi ˈbæt̬ɚi ˈbæt̬ɚi ˈbæt̬·ə·ri ˈbæt̬·ə·ri ˈbæt̬·ə·ri ˈbæt̬·ə·ri
batting, ˈbæt̬ɪŋ ˈbæt̬ɪŋ
battle, ˈbæt̬əl ˈbæt̬əl ˈbæt̬əl ˈbæt̬·əl ˈbæt̬·əl
battlefield, ˈbæt̬əlfiːld ˈbæt̬əlfiːld ˈbæt̬·əlˌfild
battleground, ˈbæt̬əlɡraʊnd ˈbæt̬·əlˌɡrɑʊnd ˈbæt̬·əlˌɡrɑʊnd
battlements, ˈbæt̬əlmənts
battleship, ˈbæt̬əlʃɪp ˈbæt̬əlʃɪp
batty, ˈbæt̬i ˈbæt̬·i
bauble, ˈbɑːbəl ˈbɑːbəl
bauxite, ˈbɑːksaɪt
bawdy, ˈbɑːdi
bawl, bɑːl bɑːl bɔl
bay, beɪ beɪ beɪ beɪ beɪ beɪ
bayonet," ˈbeɪənət ˌbeɪ·əˈnet, , ˈbeɪ·ə·nɪt"
bayou," ˈbaɪuː ˈbɑɪ·u, -oʊ"
bazaar, bəˈzɑːr bəˈzɑːr bəˈzɑr bəˈzɑr
bazooka, bəˈzuːkə
be, strong biː strong biː strong biː strong biː strong biː strong biː strong biː strong biː bi bi bi
beach, biːtʃ bitʃ
beachcomber, ˈbiːtʃˌkoʊmɚ
beached, biːtʃt
beachfront, ˈbiːtʃfrʌnt
beachhead, ˈbiːtʃhed
beachy, ˈbiːtʃi
beacon, ˈbiːkən ˈbiːkən ˈbiːkən ˈbi·kən ˈbi·kən
bead, biːd biːd bid
beaded, ˈbiːdɪd
beadle, ˈbiːdəl ˈbiːdəl
beady, ˈbiːdi ˈbid·i
beak, biːk biːk biːk bik
beaker, ˈbiːkɚ ˈbiːkɚ ˈbi·kər
beam, biːm biːm biːm bim bim
beamer, ˈbiːɚ ˈbiːɚ
beaming, ˈbiːmɪŋ
bean, biːn biːn bin
bear, ber ber ber ber ber ber ber beər
bearable, ˈberəbəl
beard, bɪrd bɪrd bɪərd
bearded, ˈbɪrdɪd ˈbɪər·dɪd
bearer, ˈberɚ ˈberɚ ˈbeər·ər
bearing, ˈberɪŋ ˈberɪŋ ˈberɪŋ ˈbeər·ɪŋ ˈbeər·ɪŋ
bearings, ˈbeər·ɪŋz
bearish, ˈberɪʃ ˈberɪʃ ˈberɪʃ ˈberɪʃ
beast, biːst biːst bist
beastie, ˈbiːsti ˈbiːsti
beastly, ˈbiːstli
beat, biːt biːt biːt biːt biːt biːt bit bit bit bit bit
beaten, ˈbiːt̬ən ˈbiːt̬ən ˈbiːt̬ən
beater, ˈbiːt̬ɚ ˈbiːt̬ɚ ˈbiːt̬ɚ ˈbi·t̬ər
beating, ˈbiːt̬ɪŋ ˈbiːt̬ɪŋ ˈbi·t̬ɪŋ
beatnik, ˈbiːtnɪk
beau, boʊ
beautician, bjuːˈtɪʃən bjuˈtɪʃ·ən
beautiful, ˈbjuːt̬əfəl ˈbjuːt̬əfəl ˈbjuːt̬əfəl ˈbju·t̬ɪ·fəl
beautifully, ˈbjuːt̬əfəli ˈbjuːt̬əfəli
beautify, ˈbjuːt̬əfaɪ
beauty, ˈbjuːt̬i ˈbjuːt̬i ˈbjuːt̬i ˈbjuːt̬i ˈbju·t̬i ˈbju·t̬i
beaux, boʊz
beaver, ˈbiːvɚ ˈbiːvɚ ˈbiːvɚ ˈbi·vər
bebop, ˈbiːbɑːp ˈbiˌbɑp
becalmed, bɪˈkɑːmd
became, bɪˈkeɪm
because, bɪˈkʌz bɪˈkɔz bɪˈkɔz
beck, bek
beckon, ˈbekən ˈbekən ˈbekən ˈbek·ən
become, bɪˈkʌm bɪˈkʌm bɪˈkʌm bɪˈkʌm
becoming, bɪˈkʌmɪŋ bɪˈkʌm·ɪŋ
bed, bed bed bed bed bed bed
bedbug, ˈbedbʌɡ
bedchamber, ˈbedtʃeɪmbɚ
bedding, ˈbedɪŋ ˈbed·ɪŋ
bedfellow, ˈbedˌfeloʊ
bedlam, ˈbedləm ˈbed·ləm
bedpan, ˈbedpæn ˈbedˌpæn
bedraggled, bɪˈdræɡəld bɪˈdræɡ·əld
bedridden, ˈbedrɪdən ˈbedˌrɪd·ən
bedrock, ˈbedrɑːk ˈbedrɑːk ˈbedˌrɑk ˈbedˌrɑk
bedroom," ˈbedruːm ˈbedˌrum, -ˌrʊm"
bedside, ˈbedsaɪd ˈbedˌsɑɪd
bedspread, ˈbedspred ˈbedˌspred
bedtime, ˈbedtaɪm ˈbedˌtɑɪm
bee, biː biː bi
beech, biːtʃ bitʃ
beef, biːf biːf biːf bif bif
beefeater, ˈbiːˌfiːt̬ɚ
beefsteak, ˈbiːfsteɪk
beefy, ˈbiːfi ˈbiːfi ˈbi·fi
beehive, ˈbiːhaɪv ˈbiːhaɪv ˈbiˌhɑɪv
beekeeper, ˈbiːˌkiːpɚ
beekeeping, ˈbiːˌkiːpɪŋ
been, bɪn bɪn bɪn bɪn bɪn bɪn
beep, biːp biːp bip
beeper, ˈbiːpɚ ˈbi·pər
beer, bɪr bɪr bɪər
beery, ˈbɪri
beet, biːt ˈbit
beetle, ˈbiːt̬əl ˈbit̬·əl
befall, bɪˈfɑːl bɪˈfɔl
befitting, bɪˈfɪt̬ɪŋ
before," bɪˈfɔːr bɪˈfɔːr bɪˈfɔːr bɪˈfɔr, -ˈfoʊr"
beforehand," bɪˈfɔːrhænd bɪˈfɔrˌhænd, -ˈfoʊr-"
befriend, bɪˈfrend bɪˈfrend bɪˈfrend
befuddled, bɪˈfʌdəld bɪˈfʌd·əld
beg, beɡ beɡ beɡ beɡ beɡ
began, bɪˈɡæn
beget, bɪˈɡet bɪˈɡet
beggar, ˈbeɡɚ ˈbeɡɚ ˈbeɡ·ər
begin, bɪˈɡɪn bɪˈɡɪn bɪˈɡɪn bɪˈɡɪn bɪˈɡɪn
beginner, bɪˈɡɪnɚ bɪˈɡɪn·ər
beginning, bɪˈɡɪnɪŋ bɪˈɡɪnɪŋ bɪˈɡɪn·ɪŋ
begonia, bəˈɡoʊniə bɪˈɡoʊn·jə
begrudge, bɪˈɡrʌdʒ bɪˈɡrʌdʒ bɪˈɡrʌdʒ
beguile, bɪˈɡaɪl bɪˈɡɑɪl
beguiling, bɪˈɡaɪlɪŋ
begun, bɪˈɡʌn bɪˈɡʌn
behave, bɪˈheɪv bɪˈheɪv bɪˈheɪv bɪˈheɪv
behavior, bɪˈheɪvjɚ bɪˈheɪvjɚ bɪˈheɪ·vjər
behavioral, bɪˈheɪvjɚəl bɪˈheɪ·vjər·əl
behaviorally, bɪˈheɪvjɚəli
behaviorist, bɪˈheɪvjɚɪst bɪˈheɪvjɚɪst
behaviour, bɪˈheɪvjɚ bɪˈheɪvjɚ
behead, bɪˈhed bɪˈhed
beheld, bɪˈheld
behemoth, bɪˈhiːmɑːθ -mɑːθ
behest, bɪˈhest
behind, bɪˈhaɪnd bɪˈhaɪnd bɪˈhɑɪnd bɪˈhɑɪnd
behold, bɪˈhoʊld bɪˈhoʊld
beholden, bɪˈhoʊldən bɪˈhoʊl·dən
beholder, bɪˈhoʊldɚ
beige, beɪʒ beɪʒ
being, ˈbiːɪŋ ˈbiːɪŋ ˈbi·ɪŋ
belabor, bɪˈleɪbɚ bɪˈleɪbɚ bɪˈleɪbɚ bɪˈleɪ·bər
belated, bɪˈleɪt̬ɪd bɪˈleɪ·t̬ɪd
belch, beltʃ beltʃ beltʃ beltʃ
beleaguered, bɪˈliːɡɚd bɪˈliːɡɚd bɪˈli·ɡərd
belfry, ˈbelfri
belie, bɪˈlaɪ bɪˈlɑɪ
belief, bɪˈliːf bɪˈliːf bɪˈlif
believable, bɪˈliːvəbəl bɪˈli·və·bəl
believe, bɪˈliːv bɪˈliv bɪˈliv bɪˈliv
believer, bɪˈliːvɚ bɪˈli·vər bɪˈli·vər
belittle, bɪˈlɪt̬əl bɪˈlɪt̬·əl
bell, bel bel bel bel
bellboy, ˈbelbɔɪ
belle, bel
bellflower, ˈbelˌflaʊɚ
bellhop, ˈbelhɑːp ˈbelˌhɑp
bellicose, ˈbeləkoʊs
belligerence, bəˈlɪdʒɚəns bəˈlɪdʒɚəns
belligerent, bəˈlɪdʒɚənt bəˈlɪdʒɚənt bəˈlɪdʒ·ər·ənt
bellman, ˈbelmən
bellow, ˈbeloʊ ˈbel·oʊ
bellows, ˈbeloʊz
bellwether, ˈbelˌweðɚ ˈbelˌweðɚ ˈbelˌweð·ər -ðɚ -ðɚ -ðɚ -ðɚ
belly, ˈbeli ˈbeli ˈbel·i
bellyache, ˈbelieɪk
bellyaching, ˈbelieɪkɪŋ
belong, bɪˈlɑːŋ bɪˈlɑːŋ bɪˈlɔŋ
belonging, bɪˈlɑːŋɪŋ
belongings, bɪˈlɑːŋɪŋz bɪˈlɔŋ·ɪŋz
beloved, bɪˈlʌvɪd -ˈlʌvd
below, bɪˈloʊ bɪˈloʊ bɪˈloʊ bɪˈloʊ
belt, belt belt belt belt belt belt belt belt
belter, ˈbelt̬ɚ ˈbelt̬ɚ
beltway, ˈbeltweɪ ˈbeltˌweɪ
beluga, bəˈluːɡə bəˈluːɡə bəˈluːɡə
belvedere, ˈbelvədɪr
belying, bɪˈlaɪɪŋ bɪˈlɑɪ·ɪŋ
bemoan, bɪˈmoʊn
bemused, bɪˈmjuːzd bɪˈmjuzd
bemusement, bɪˈmjuːzmənt
bench, bentʃ bentʃ bentʃ bentʃ bentʃ
benchmark, ˈbentʃmɑːrk ˈbentʃˌmɑrk
bend, bend bend bend
bender, ˈbendɚ
beneath, bɪˈniːθ bɪˈniθ
benedictine, ˌbenəˈdɪktiːn
benediction, ˌbenəˈdɪkʃən ˌben·əˈdɪk·ʃən
benefactor, ˈbenəfæktɚ ˈben·əˌfæk·tər
beneficence, bəˈnefɪsəns
beneficent, bəˈnefɪsənt
beneficial, ˌbenəˈfɪʃəl ˌben·əˈfɪʃ·əl
beneficially, ˌbenəˈfɪʃəli
beneficiary," ˌbenəˈfɪʃieri ˌben·əˈfɪʃ·iˌer·i, -ˈfɪʃ·ə·ri"
benefit, ˈbenəfɪt ˈbenəfɪt ˈbenəfɪt ˈbenəfɪt ˈbenəfɪt ˈben·əˌfɪt ˈben·əˌfɪt ˈben·əˌfɪt
benevolence, bəˈnevələns bəˈnevələns
benevolent, bəˈnevələnt bəˈnevələnt bəˈnev·ə·lənt
benighted, bɪˈnaɪt̬ɪd
benign, bɪˈnaɪn bɪˈnaɪn bɪˈnɑɪn bɪˈnɑɪn
benignly, bɪˈnaɪnli
benne, ˈbeni
benny, ˈbeni ˈbeni ˈbeni
bent, bent bent
benzene, ˈbenziːn ˈben·zin
bequeath," bɪˈkwiːð bɪˈkwiθ, -ˈkwið"
bequest, bɪˈkwest bɪˈkwest
berate, bɪˈreɪt bɪˈreɪt
bereaved, bɪˈriːvd bɪˈrivd
bereavement, bɪˈriːvmənt
bereft, bɪˈreft bɪˈreft
beret, bəˈreɪ bəˈreɪ
berg, bɝːɡ
berk, bɝːk
berm, bɝːm
berry, ˈberi ˈber·i
berserk," bɚˈzɝːk bərˈzɜrk, -ˈsɜrk"
berth, bɝːθ bɜrθ
beryllium, bəˈrɪliəm bəˈrɪl·i·əm
beseech, bɪˈsiːtʃ
beseeching, bɪˈsiːtʃɪŋ
beset, bɪˈset bɪˈset
beside, bɪˈsaɪd bɪˈsaɪd bɪˈsɑɪd
besides, bɪˈsaɪdz bɪˈsɑɪdz
besiege, bɪˈsiːdʒ bɪˈsiːdʒ bɪˈsiːdʒ bɪˈsidʒ bɪˈsidʒ
bespeak, bɪˈspiːk
bespectacled, bɪˈspektəkəld
best, best best
bestial," ˈbestiəl ˈbes·tʃəl, ˈbis-"
bestiality, ˌbestiˈælət̬i ˌbestiˈælət̬i
bestow, bɪˈstoʊ bɪˈstoʊ
bestseller, ˌbestˈselɚ
bet, bet bet bet bet
beta, ˈbeɪt̬ə ˈbeɪtə
betcha, ˈbetʃə
betel, ˈbiːt̬əl
betide, bɪˈtaɪd
betray, bɪˈtreɪ bɪˈtreɪ bɪˈtreɪ bɪˈtreɪ bɪˈtreɪ
betrayal, bɪˈtreɪ·əl
better, ˈbet̬ɚ ˈbet̬ɚ ˈbet̬·ər ˈbet̬·ər
betterment, ˈbet̬ɚmənt
betters, ˈbet̬ɚz
betting, ˈbet̬ɪŋ ˈbeṱ-
between, bɪˈtwiːn bɪˈtwiːn bɪˈtwiːn bɪˈtwin bɪˈtwin bɪˈtwin
betwixt, bɪˈtwɪkst
bevel, ˈbevəl ˈbevəl
beverage, ˈbevɚɪdʒ ˈbev·rɪdʒ
bevy, ˈbevi ˈbevi ˈbev·i
beware, bɪˈwer bɪˈwer bɪˈweər
bewilder, bɪˈwɪldɚ
bewildered, bɪˈwɪldɚd bɪˈwɪl·dərd
bewildering, bɪˈwɪldərɪŋ bɪˈwɪldərɪŋ
bewilderment, bɪˈwɪldɚmənt
bewitch, bɪˈwɪtʃ bɪˈwɪtʃ
bewitched, bɪˈwɪtʃt bɪˈwɪtʃt
beyond, biˈjɑːnd biˈjɑːnd biˈɑnd biˈɑnd biˈɑnd biˈɑnd
bi, baɪ
bialy, biːˈɑːliː
biannual, baɪˈænjuəl bɑɪˈæn·ju·əl
bias, ˈbaɪəs ˈbaɪəs ˈbaɪəs ˈbaɪəs ˈbaɪəs ˈbɑɪ·əs
biased, ˈbaɪəst ˈbaɪəst ˈbɑɪ·əst
bib, bɪb bɪb bɪb bɪb
bible, ˈbaɪbəl ˈbaɪbəl
biblical, ˈbɪblɪkəl ˈbɪblɪkəl ˈbɪb·lɪ·kəl
bibliography, ˌbɪbliˈɑːɡrəfi ˌbɪbliˈɑːɡrəfi ˌbɪbliˈɑːɡrəfi ˌbɪb·liˈɑɡ·rə·fi
bicentennial," ˌbaɪsenˈteniəl ˌbɑɪˌsenˈten·i·əl, -sən-"
bicep, ˈbaɪsep
biceps, ˈbaɪseps ˈbɑɪ·seps
bicker, ˈbɪkɚ ˈbɪk·ər
bickering, ˈbɪkɚɪŋ
bicycle, ˈbaɪsəkəl ˈbɑɪ·sɪ·kəl
bicycling, ˈbaɪsɪklɪŋ
bid, bɪd bɪd bɪd bɪd bɪd bɪd bɪd bɪd bɪd
bidder, ˈbɪdɚ ˈbɪd·ər
bidding, ˈbɪdɪŋ ˈbɪdɪŋ ˈbɪd·ɪŋ
biddy, ˈbɪdi
biennial, baɪˈeniəl bɑɪˈen·i·əl
bier, bɪr
biff, bɪf
bifocal, ˌbaɪˈfoʊkəl
bifocals," ˌbaɪˈfoʊkəlz ˈbɑɪˌfoʊ·kəlz, bɑɪˈfoʊ-"
bifurcate, ˈbaɪfɚkeɪt
bifurcation, ˌbaɪfɚˈkeɪʃən ˌbaɪfɚˈkeɪʃən
big, bɪɡ bɪɡ bɪɡ bɪɡ bɪɡ bɪɡ bɪɡ bɪɡ bɪɡ bɪɡ bɪɡ
bigfoot, ˈbɪɡfʊt
biggie, ˈbɪɡi ˈbɪɡ·i ˈbɪɡ·i
bighearted, ˈbɪɡˈhɑr·t̬əd
bight, baɪt
bigot, ˈbɪɡət ˈbɪɡ·ət
bigoted, ˈbɪɡət̬ɪd
bigotry, ˈbɪɡətri ˈbɪɡ·ə·tri
bigwig, ˈbɪɡwɪɡ ˈbɪɡˌwɪɡ
bike, baɪk baɪk bɑɪk bɑɪk
biker, ˈbaɪkɚ ˈbaɪkɚ ˈbɑɪ·kər
bikini, bəˈkiːni bəˈki·ni
bilateral, ˌbaɪˈlæt̬ɚəl bɑɪˈlæt̬·ər·əl
bilaterally, ˌbaɪˈlæt̬ɚəli
bile, baɪl baɪl bɑɪl bɑɪl
bilingual," baɪˈlɪŋɡwəl baɪˈlɪŋɡwəl baɪˈlɪŋɡwəl bɑɪˈlɪŋ·ɡwəl, -ɡjə·wəl"
bilious, ˈbɪliəs ˈbɪliəs ˈbɪliəs
bilk, bɪlk
bill, bɪl bɪl bɪl bɪl bɪl bɪl bɪl bɪl bɪl bɪl bɪl
billboard," ˈbɪlbɔːrd ˈbɪlbɔːrd ˈbɪlˌbɔrd, -ˌboʊrd"
billet, ˈbɪlət
billfold, ˈbɪlfoʊld ˈbɪlˌfoʊld
billiard, ˈbɪljɚd
billiards, ˈbɪljɚdz ˈbɪl·jərdz
billing, ˈbɪlɪŋ ˈbɪlɪŋ
billion, ˈbɪljən ˈbɪljən ˈbɪl·jən ˈbɪljən
billionaire, ˌbɪljəˈner ˌbɪl·jəˈneər -ˈner
billionth, ˈbɪljənθ
billow, ˈbɪloʊ ˈbɪl·oʊ
billy, ˈbɪli ˈbɪli
bimbo, ˈbɪmboʊ
bimonthly, ˌbaɪˈmʌnθli bɑɪˈmʌnθ·li bɑɪˈmʌnθ·li
bin, bɪn bɪn bɪn bɪn
binary, ˈbaɪneri ˈbaɪneri ˈbɑɪ·nə·ri ˈbɑɪ·nə·ri
bind, baɪnd baɪnd baɪnd baɪnd baɪnd baɪnd baɪnd baɪnd bɑɪnd bɑɪnd bɑɪnd
binder, ˈbaɪndɚ ˈbaɪndɚ ˈbaɪndɚ ˈbaɪndɚ ˈbaɪndɚ ˈbaɪndɚ ˈbɑɪn·dər
binding, ˈbaɪndɪŋ ˈbɑɪn·dɪŋ
bindle, ˈbɪndəl ˈbɪndəl
binge, bɪndʒ bɪndʒ bɪndʒ
bingo, ˈbɪŋɡoʊ ˈbɪŋ·ɡoʊ
binocular, bɪˈnɑːkjəlɚ
binoculars," bəˈnɑːkjəlɚz bəˈnɑk·jə·lərz, bɑɪ-"
binomial, baɪˈnoʊmiəl baɪˈnoʊmiəl bɑɪˈnoʊ·mi·əl
biochemical, ˌbaɪoʊˈkemɪkəl
biochemist, ˌbaɪoʊˈkemɪst
biochemistry, ˌbaɪoʊˈkemɪstri ˌbaɪoʊˈkemɪstri ˌbɑɪ·oʊˈkem·ə·stri
biodegradable, ˌbaɪoʊdɪˈɡreɪdəbəl ˌbɑɪ·oʊ·dɪˈɡreɪ·də·bəl
biodiversity, ˌbaɪoʊdɪˈvɝːsət̬i
biofeedback, ˌbaɪoʊˈfiːdbæk
biographer, baɪˈɑːɡrəfɚ bɑɪˈɑɡ·rə·fər
biographical, ˌbaɪoʊˈɡræfɪkəl
biography, baɪˈɑːɡrəfi bɑɪˈɑɡ·rə·fi
biohazard, ˌbaɪoʊˈhæzɚd
biologic, ˌbaɪəˈlɑːdʒɪk ˌbɑɪ·əˈlɑdʒ·ɪk
biological, ˌbaɪəˈlɑːdʒɪkəl ˌbaɪəˈlɑːdʒɪkəl ˌbaɪəˈlɑːdʒɪkəl ˌbaɪəˈlɑːdʒɪkəl ˌbɑɪ·əˈlɑdʒ·ɪ·kəl ˌbɑɪ·əˈlɑdʒ·ɪ·kəl
biologically, ˌbaɪəˈlɑːdʒɪkəli ˌbaɪəˈlɑːdʒɪkəli
biologist, baɪˈɑːlədʒɪst bɑɪˈɑl·ə·dʒɪst
biology, baɪˈɑːlədʒi bɑɪˈɑl·ə·dʒi
biomass, ˈbaɪoʊˌmæs ˈbaɪoʊˌmæs ˈbɑɪ·oʊˌmæs ˈbɑɪ·oʊˌmæs
biomedical, ˌbaɪoʊˈmedɪkəl
biometric, ˌbaɪoʊˈmetrɪk
biophysics, ˌbaɪoʊˈfɪzɪks
biopsy, ˈbaɪɑːpsi ˈbɑɪ·ɑp·si
bioscience, ˈbaɪoʊˌsaɪəns
biosphere, ˈbaɪoʊsfɪr ˈbɑɪ·əˌsfɪər
biotech, ˈbaɪoʊtek
biotechnology, ˌbaɪoʊtekˈnɑːlədʒi ˌbɑɪ·oʊ·tekˈnɑl·ə·dʒi
bipartisan," ˌbaɪˈpɑːrt̬əzən bɑɪˈpɑr·t̬ə·zən, -sən"
biplane, ˈbaɪpleɪn
bipolar, ˌbaɪˈpoʊlɚ ˌbaɪˈpoʊlɚ ˌbaɪˈpoʊlɚ ˌbaɪˈpoʊlɚ ˌbaɪˈpoʊlɚ
biracial, ˌbaɪˈreɪʃəl ˌbaɪˈreɪʃəl
birch, bɝːtʃ bɝːtʃ bɜrtʃ
bird, bɝːd bɝːd bɝːd bɝːd bɜrd bɜrd
birdbrain, ˈbɝːdbreɪn
birdcage, ˈbɝːdkeɪdʒ
birdhouse, ˈbɝːdhaʊs
birdie, ˈbɝːdi ˈbɝːdi ˈbɝːdi ˈbɜr·di
birdseed, ˈbɝːdsiːd ˈbɜrdˌsid
birdsong, ˈbɝːdsɑːŋ
birth, bɝːθ bɝːθ bɝːθ bɝːθ bɜrθ bɜrθ bɜrθ
birthday, ˈbɝːθdeɪ ˈbɜrθˌdeɪ
birthing, ˈbɝːθɪŋ
birthmark, ˈbɝːθmɑːrk ˈbɜrθˌmɑrk
birthplace, ˈbɝːθpleɪs ˈbɝːθpleɪs ˈbɜrθˌpleɪs ˈbɜrθˌpleɪs
birthrate, ˈbɜrθˌreɪt
birthright, ˈbɝːθraɪt ˈbɜrθˌrɑɪt
biscuit, ˈbɪskɪt ˈbɪskɪt ˈbɪskɪt ˈbɪskɪt ˈbɪs·kɪt ˈbɪs·kɪt
bisexual, baɪˈsekʃuəl baɪˈsekʃuəl
bisexuality, baɪˌsekʃuˈælət̬i
bishop, ˈbɪʃəp ˈbɪʃəp ˈbɪʃ·əp ˈbɪʃ·əp
bison, ˈbaɪsən ˈbɑɪ·sən
bisque, bɪsk bɪsk bɪsk bɪsk bɪsk
bistro, ˈbiːstroʊ
bit, bɪt bɪt bɪt bɪt bɪt bɪt bɪt bɪt bɪt bɪt bɪt
bitch, bɪtʃ bɪtʃ bɪtʃ bɪtʃ bɪtʃ bɪtʃ
